id_code	name	variant_type	parent_table_id	parent_id	certainty_id	language_attribute_id	related_entity_id	notes
8988	Aquae Bormonis	101	94	3900	1	1050	0	
8989	Haedui	401	94	3900	1	1400	0	
8990	Nettleton / Nettleton Shrub / Nettleton Scrubb	102	94	2379	1	1400	0	
8991	Nettleton Shrub	102	94	2379	1	1400	0	
8992	Nettleton Scrubb	102	94	2379	1	1400	0	
8993	Mosa	101	94	3687	1	1050	0	
8994	Meuvy / Mosa	102	94	3687	1	1400	0	
8995	Miklavz na Dravskem Polju / Sankt Nikolai am Draufeld	102	94	6479	1	1400	0	
8996	Sankt Nikolai am Draufeld	102	94	6479	1	1400	0	
8997	Brioux-sur-Boutonne / Brigiosum / Pictones	102	94	141	1	1400	0	
8998	Brigiosum	101	94	141	1	1050	0	
8999	Pictones	401	94	141	1	1400	0	
9000	Over Burrow / Burrow-in-Lonsdale / Overborough / Kalagon / Galacum	102	94	1897	1	1400	0	
9001	Burrow-in-Lonsdale	102	94	1897	1	1400	0	
9002	Overborough	102	94	1897	1	1400	0	
9003	Kalagon	101	94	1897	1	1050	0	
9004	Galacum	101	94	1897	1	1050	0	
9005	Chalons-en-Champagne / Chalons-sur-Marne / Catalaunum	102	94	3973	1	1400	0	
9006	Chalons-sur-Marne	102	94	3973	1	1400	0	
9007	Catalaunum	101	94	3973	1	1050	0	
9008	Creutzwald / Creutzwald-la-Croix / Kreuzwald / Mediomatrici	102	94	1194	1	1400	0	
9009	Creutzwald-la-Croix	102	94	1194	1	1907	0	
9010	Kreuzwald	102	94	1194	1	1400	0	
9011	Mediomatrici	401	94	1194	1	1400	0	
9012	Laplume / Nitiobroges / Aginnum	102	94	927	1	1400	0	
9013	Nitiobroges	401	94	927	1	1400	0	
9014	Aginnum	101	94	927	1	1050	0	
9015	Launstroff / Launsdorf / Lannsdorf / Mediomatrici	102	94	1515	1	1400	0	
9016	Launsdorf	102	94	1515	1	1400	0	
9017	Lannsdorf	102	94	1515	1	1400	0	
9018	Mediomatrici	401	94	1515	1	1400	0	
9019	Lamothe-Capdeville / Boii	102	94	177	1	1400	0	
9020	Boii	401	94	177	1	1400	0	
9021	Calembourg / Kalembourg / Kalemburg	102	94	1370	1	1400	0	
9022	Kalembourg	102	94	1370	1	1400	0	
9023	Kalemburg	102	94	1370	1	1400	0	
9024	Tetelbierg / Titelberg / Tittelberg / Treveri	102	94	995	1	1400	0	
30185	Dellach	102	94	15384	1	1400	0	
9026	Tittelberg	102	94	995	1	1400	0	
9027	Treveri	401	94	995	1	1400	0	
9028	Strigova / Strigovo / Stridovar / Strido	102	94	18341	1	1400	0	
9029	Strigovo	102	94	18341	1	1400	0	
9030	Stridovar	102	94	18341	1	1400	0	
9031	Strido	101	94	18341	1	1400	0	
9032	Sankt Margarethen / Sankt Margarethen im Lavanttal / Municipium Claudium Virunu	102	94	17505	1	1400	0	
9033	Sankt Margarethen im Lavanttal	102	94	17505	1	1400	0	
9034	Municipium Claudium Virunum	101	94	17505	1	1050	0	
9035	Staines-upon-Thames / Staines / Pontes	102	94	2671	1	1400	0	
9037	Pontes	101	94	2671	1	1050	0	
9038	Milecastle 33 / Shield on the Wall	102	94	2417	1	1400	0	
9039	Shield on the Wall	102	94	2417	1	1400	0	
9040	Milecastle 49 / Harrows Scar	102	94	2424	1	1400	0	
9041	Harrows Scar	102	94	2424	1	1400	0	
9042	Milecastle 45 / Walltown	102	94	1990	1	1400	0	
9043	Walltown	102	94	1990	1	1400	0	
9044	Milecastle 52 / Bankshead	102	94	2005	1	1400	0	
9045	Bankshead	102	94	2005	1	1400	0	
9046	Milecastle 20 / Halton Shields	102	94	1961	1	1400	0	
9047	Halton Shields	102	94	1961	1	1400	0	
9048	Milecastle 17 / Welton Hall	102	94	17235	1	1400	0	
9049	Welton Hall	102	94	17235	1	1400	0	
9050	Milecastle 54 / Randylands	102	94	17389	1	1400	0	
9051	Randylands	102	94	17389	1	1400	0	
9052	Milecastle 64 / Drawdykes	102	94	14875	1	1400	0	
9053	Drawdykes	102	94	14875	1	1400	0	
9054	Milecastle 24 / Halton Chesters	102	94	9214	1	1400	0	
9055	Halton Chesters	102	94	1962	1	1400	0	
9056	Milecastle 44 / Allolee	102	94	1987	1	1400	0	
9057	Allolee	102	94	1987	1	1400	0	
9058	Milecastle 42 / Cawfields	102	94	17257	1	1400	0	
9059	Cawfields	102	94	17257	1	1400	0	
9060	Milecastle 39 / Castle Nick	102	94	2420	1	1400	0	
9061	Castle Nick	102	94	2420	1	1400	0	
9062	Milecastle 59 / Old Wall	102	94	2012	1	1400	0	
9063	Old Wall	102	94	2012	1	1400	0	
9064	Milecastle 35 / Sewingshields	102	94	14865	1	1400	0	
9065	Sewingshields	102	94	14865	1	1400	0	
9066	Turret 58A / Whiteflat	102	94	2011	1	1400	0	
9067	Whiteflat	102	94	2011	1	1400	0	
9068	Turret 50A / High House	102	94	2002	1	1400	0	
9069	High House	102	94	2002	1	1400	0	
9070	Turret 48B / Willowford West	102	94	2128	1	1400	0	
9071	Willowford West	102	94	2128	1	1400	0	
9072	Turret 47A / Foultown	102	94	17387	1	1400	0	
9073	Foultown	102	94	17387	1	1400	0	
9074	Turret 44B / Mucklebank	102	94	17261	1	1400	0	
9075	Mucklebank	102	94	17261	1	1400	0	
9076	Turret 41B / Thorny Doors	102	94	1982	1	1400	0	
9077	Thorny Doors	102	94	1982	1	1400	0	
9078	Turret 40A / Winshields	102	94	1981	1	1400	0	
9079	Winshields	102	94	1981	1	1400	0	
9080	Turret 39A / Peel Crag	102	94	1765	1	1400	0	
9081	Peel Crag	102	94	1765	1	1400	0	
9082	Turret 37A / Rapishaw Gap	102	94	1979	1	1400	0	
9083	Rapishaw Gap	102	94	1979	1	1400	0	
9084	Turret 33B / Coesike	102	94	2105	1	1400	0	
9085	Coesike	102	94	2105	1	1400	0	
9086	Turret 31B / Carraw East	102	94	18882	1	1400	0	
9087	Carraw East	102	94	18882	1	1400	0	
9088	Turret 25B / Saint Oswald's	102	94	2154	1	1400	0	
9089	Saint Oswald's	102	94	2154	1	1400	0	
9090	Turret 25A / Hill Head	102	94	2416	1	1400	0	
9091	Hill Head	102	94	2416	1	1400	0	
9092	Entrains-sur-Nohain / Intaranum / Haedui	102	94	3766	1	1400	0	
9093	Intaranum	101	94	3766	1	1050	0	
9094	Haedui	401	94	3766	1	1400	0	
9095	Palau-del-Vidre / Ruscino / Perpignan	102	94	5006	1	1400	0	
9096	Ruscino	101	94	5006	1	1050	0	
9097	Perpignan	102	94	5006	1	1400	0	
9098	Maizieres-les-Vic / Machern bei Wich / Mediomatrici	102	94	1518	1	1400	0	
9099	Machern bei Wich	102	94	1518	1	1902	0	
9100	Mediomatrici	401	94	1518	1	1400	0	
9101	Nevers / Noviodunum / Nevirnum / Haedui	102	94	3907	1	1400	0	
9102	Noviodunum	101	94	3907	1	1050	0	
9103	Nevirnum	101	94	3907	1	1050	0	
9104	Haedui	401	94	3907	1	1400	0	
9105	Pass da Sett / Septimerpass / Passo del Settimo	102	94	6766	1	1400	0	
9106	Passo del Settimo	102	94	6766	1	1903	0	
9107	Pass da Sett	102	94	6766	1	1400	0	
9108	Lattes / Lattara / Latara	102	94	5060	1	1400	0	
9109	Lattara	101	94	5060	1	1050	0	
9110	Latara	101	94	5060	1	1050	0	
9111	Feyzin / Feysin / Fezin / Vienna	102	94	4567	1	1400	0	
9112	Feysin	102	94	4567	1	1400	0	
9113	Fezin	102	94	4567	1	1400	0	
9114	Vienna	101	94	4567	1	1050	0	
9115	Sens / Agedincum / Haedui	102	94	3885	1	1400	0	
9116	Agedincum	101	94	3885	1	1050	0	
9117	Haedui	401	94	3885	1	1400	0	
9118	Percha / Perca / Unterwielenbach	102	94	6461	1	1400	0	
9119	Perca	102	94	6461	1	1903	0	
9120	Unterwielenbach	102	94	6461	1	1902	0	
9121	Nantes / Portunamnetu / Portus Namnetum / Condevincum	102	94	3948	1	1400	0	
9122	Portunamnetu	101	94	3948	1	1050	0	
9123	Portus Namnetum	101	94	3948	1	1050	0	
9125	Saint-Marcel / Saint-Marcel-en-Tarentaise	102	94	5777	1	1400	0	
9127	Goeblange / Goeblingen / Goblingen	102	94	10307	1	1400	0	
9128	Goeblingen	102	94	10307	1	1400	0	
9129	Goblingen	102	94	10307	1	1400	0	
9130	Le Mas-d'Agenais / Ussubium / Nitiobroges / Aginnum	102	94	43	1	1400	0	
9131	Ussubium	101	94	43	1	1050	0	
9132	Nitiobroges	401	94	43	1	1400	0	
9133	Aginnum	101	94	43	1	1050	0	
9134	Thouron / Nitiobroges / Aginnum	102	94	151	1	1400	0	
9135	Nitiobroges	401	94	151	1	1400	0	
9136	Aginnum	101	94	151	1	1050	0	
9137	Sternberg / Tasinemeti / Municipium Claudium Virunum	102	94	15819	1	1400	0	
9138	Tasinemeti	101	94	15819	1	1050	0	
9139	Municipium Claudium Virunum	101	94	15819	1	1050	0	
9140	Saint-Romain-le-Noble / Nitiobroges / Aginnum	102	94	171	1	1400	0	
9141	Nitiobroges	401	94	171	1	1400	0	
9142	Aginnum	101	94	171	1	1050	0	
9143	Watercrook / Medibogdo / Alone / Alauna	102	94	1912	1	1400	0	
9144	Medibogdo	101	94	1912	1	1050	0	
9145	Alone	101	94	1912	1	1050	0	
9146	Alauna	101	94	1912	1	1050	0	
9147	Tongeren / Tongres / Tongern / Atuatuca	102	94	966	1	1400	0	
9148	Tongres	102	94	966	1	1907	0	
9149	Tongern	102	94	966	1	1400	0	
9150	Atuatuca	101	94	966	1	1050	0	
9151	Saint-Maurice-en-Riviere / Cabillonum / Haedui	102	94	17148	1	1400	0	
9152	Cabillonum	101	94	17148	1	1050	0	
9153	Haedui	401	94	17148	1	1400	0	
9154	Brunn an der Erlauf / Arlapa	102	94	6001	1	1400	0	
9155	Arlapa	101	94	6001	1	1050	0	
9156	Treis-Karden / Karden / Carden / Vicus Cardena	102	94	3188	1	1400	0	
9157	Karden	102	94	3188	1	1400	0	
9158	Carden	102	94	3188	1	1400	0	
9159	Vicus Cardena	101	94	3188	1	1050	0	
9160	Stari trg / Altenmarkt / Colatio / Celeia	102	94	6035	1	1400	0	
9161	Altenmarkt	102	94	6035	1	1400	0	
9162	Colatio	101	94	6035	1	1050	0	
9163	Celeia	101	94	6035	1	1050	0	
9164	Sitten / Sion / Sedunum / Drusomagus?	102	94	17680	1	1400	0	
9165	Sion	102	94	17680	1	1400	0	
9166	Sedunum	101	94	17680	1	1050	0	
9167	Drusomagus	101	94	17680	-1	1050	0	
9168	Soulosse-sous-Saint-Elophe / Soulosse / Solicia	102	94	1027	1	1400	0	
9169	Soulosse	102	94	1027	1	1400	0	
9171	Camporosso / Camporosso in Valcanale / Saifnitz	102	94	6070	1	1400	0	
9172	Camporosso in Valcanale	102	94	6070	1	1903	0	
9173	Saifnitz	102	94	6070	1	1902	0	
9174	Cuijk / Cuyk / Kuik / Ceuclum	102	94	3098	1	1400	0	
9175	Cuyk	102	94	3098	1	1400	0	
9176	Kuik	102	94	3098	1	1400	0	
9177	Ceuclum	101	94	3098	1	1050	0	
9178	Tarvisio / Tarvis	102	94	6097	1	1400	0	
9179	Tarvis	102	94	6097	1	1400	0	
9180	Tarvisium	101	94	6097	1	1050	0	
9181	Treviso	102	94	6097	1	1903	0	
9182	Schuttringen / Schuttrange / Schetter / Treveri	102	94	1117	1	1400	0	
9183	Schuttrange	102	94	1117	1	1400	0	
9184	Schetter	102	94	1117	1	1400	0	
9185	Treveri	401	94	1117	1	1400	0	
9186	Lasa / Laas	102	94	6661	1	1400	0	
9187	Laas	102	94	6661	1	1400	0	
9188	Kleve / Clivia	102	94	3042	1	1400	0	
9189	Clivia	102	94	3042	1	1400	0	
9190	Ponteilla / Pontella	102	94	5535	1	1400	0	
9191	Pontella	102	94	5535	1	1400	0	
9192	Buchen / Hettingen / Wachtposten 10-29	102	94	10016	1	1400	0	
9193	Hettingen	102	94	10016	1	1400	0	
9194	Wachtposten 10-29	102	94	10016	1	1400	0	
9195	Auer / Ora / Udegram	102	94	18622	1	1400	0	
9196	Castel Vetere	102	94	18622	1	1903	0	from Pleiades 187369
9197	Enemase	101	94	18622	1	1400	0	from Pleiades 187369
9198	Clydey / Clydai	102	94	2300	1	1400	0	
9199	Clydai	102	94	2300	1	1400	0	
9200	Meaux / Iatinum / Fixtinnum	102	94	3936	1	1400	0	
9201	Iatinum	101	94	3936	1	1050	0	
9202	Fixtinnum	101	94	3936	1	1050	0	
9203	Clarques / Taruanna / Tarvenna	102	94	1003	1	1400	0	
9204	Taruanna	102	94	1003	1	1400	0	
9205	Tarvenna	101	94	1003	1	1050	0	
9206	Compiegne / Compendium	102	94	1417	1	1400	0	
9207	Compendium	102	94	1417	1	1400	0	
9208	Aigues-Vives / Ayguesvives / Narbo	102	94	4695	1	1400	0	
9209	Ayguesvives	102	94	4695	1	1400	0	
9210	Narbo	101	94	4695	1	1050	0	
9213	Cassis / Charsicis	102	94	5433	1	1400	0	
9214	Charsicis	101	94	5433	1	1400	0	
9215	Carsicis	101	94	5433	1	1050	0	
9216	Obertauern / In Alpe	102	94	6030	1	1400	0	
9217	Ánfora	201	95	6014	1	1904	0	
9218	Aiguille	201	95	6004	1	1907	0	
9219	Anillo	201	95	6017	1	1904	0	
9220	Sello	201	95	6406	1	1904	0	
9221	Basa	201	95	6042	1	1904	0	
9222	Basis	201	95	6042	1	1050	0	
9223	Bloque	201	95	6054	1	1904	0	
9224	Autel	201	95	6005	1	1907	0	
9225	Ara	201	95	6005	1	1050	0	
29940	plaquette	103	95	6322	1	1907	0	
9227	Barren	103	95	6040	1	1902	0	
9228	Base de estatua	201	95	6043	1	1904	0	
9229	Base de statue	201	95	6043	1	1907	0	
9230	Bloc	201	95	6054	1	1907	0	
9231	Castelfeder	102	94	18622	1	1902	0	from Pleiades 187369
9232	Llanaber	102	94	2312	1	1908	0	
9233	Allolee	102	94	1987	1	1400	0	
9234	Niederanven	102	94	1115	1	1400	0	
9235	Avignonet-de-Lauragais	102	94	631	1	1907	0	
9236	Avezac-Prat	102	94	448	1	1400	0	
9237	Barcombe	102	94	2419	1	1400	0	
9238	Bedburg-Hau	102	94	3043	1	1902	0	
9239	Birchington-on-Sea	102	94	2215	1	1400	0	
9240	Bishops Stortford	102	94	2643	1	1400	0	
9241	Black Carts Turret	102	94	1970	1	1400	0	
9242	Brunton Turret	102	94	17240	1	1400	0	
9243	Bodersdorf	102	94	5926	1	1400	0	
9244	Prantlhof	102	94	6123	1	1400	0	
9245	Buchig bei Bretten	102	94	3411	1	1400	0	
9246	Buckland	102	94	2257	1	1400	0	
9247	Mušov	102	94	8674	1	1400	0	Czech
9248	Hradisko	102	94	8674	1	1400	0	
9249	Camporosso	102	94	6070	1	1400	0	
9250	Cazarilh	102	94	378	1	1400	0	
9251	Cazarilh	102	94	8950	1	1400	0	
9252	Cazaril	102	94	8950	1	1400	0	
9253	Chagnon en Saintonge	102	94	353	1	1400	0	
9254	Wald Amerang	102	94	5903	1	1902	0	
9255	Charlton by Dover	102	94	2526	1	1400	0	
9256	Charterhouse	102	94	1849	1	1400	0	
9257	Arnay-le-duc	301	94	9054	1	1907	0	
9258	Châteauneuf-de-Grasse	102	94	5246	1	1400	0	
9259	Chorey-les-Beaune	102	94	1491	1	1907	0	
9260	Clarafond-Arcine	102	94	5785	1	1400	0	
9261	Arcine	301	94	5785	1	1400	0	
9262	Coln Saint Aldwyn	102	94	2579	1	1400	0	
9263	Col. Lindum	101	94	16982	1	1050	0	
9264	Combe-l'Estegnez	102	94	973	1	1400	0	
9265	Cowe	102	94	2582	1	1400	0	Erroneous attribution.
9266	Crindledyke	102	94	2083	1	1400	0	
9267	Cumberland Quarries	102	94	1934	1	1400	0	
9268	Dalton	102	94	2753	1	1400	0	
9269	tile	103	95	6361	1	1901	0	
9270	roof tile	103	95	6361	1	1901	0	
9271	Dollach im Mölltale	102	94	6103	1	1902	0	
9272	Driaudes	102	94	201	1	1400	0	
9273	Droitwich Spa	102	94	1805	1	1400	0	
9274	Ellwangen (Jagst)	102	94	6717	1	1400	0	
9275	Emmerich am Rhein	102	94	3090	1	1400	0	
9276	Encoron	102	94	5512	1	1400	0	
9277	Ericstane	102	94	2613	1	1400	0	
9278	Flörsheim am Main	102	94	3489	1	1400	0	
9279	Gazagnepas	102	94	5614	1	1400	0	
9280	Geislingen a.R.	102	94	10005	1	1400	0	
9281	Glyndyfrdwy	102	94	2586	1	1400	0	
9282	Worth am Rhein	301	94	3761	1	1400	0	
9283	Mehr	301	94	3132	1	1400	0	
9284	Heddon-on-the-Wall	102	94	1955	1	1400	0	
9285	Hooks Cross	102	94	2151	1	1400	0	
9286	Île Riou	102	94	5448	1	1907	0	
9287	Johnsdorf-Brunn	102	94	15893	1	1400	0	
9288	Julich-Koslar	102	94	2914	1	1400	0	
9289	Aizy-Jouy	102	94	1059	1	1907	0	
9290	Kaindorf bei Hartberg	102	94	6187	1	1400	0	
9291	Kerken-Nieukerk	102	94	3035	1	1400	0	
9292	Köln-Mungersdorf	102	94	3067	1	1902	0	
9293	Köln-Bocklemund	102	94	3024	1	1902	0	
9294	Köln-Deutz	102	94	2890	1	1902	0	
9295	Köln-Hermulheim	102	94	2886	1	1400	0	
9297	Köln-Lovenich	102	94	2991	1	1400	0	
9299	Köln-Marienburg	102	94	3066	1	1400	0	
9300	Marienhausen im Rheingau	102	94	3512	1	1400	0	
9301	La Celle-Condé	102	94	570	1	1400	0	
9302	Bodensee	301	94	6715	1	1902	14077	
9303	Locica pri Vranskem	102	94	6324	1	1400	0	
9304	Mesves-sur-Loire	102	94	3928	1	1907	0	
9305	Bol	103	95	6060	1	1907	0	
9306	Cuenco	103	95	6060	1	1904	0	
9307	Brooch	103	95	6165	1	1901	0	
9308	Raven Bank	102	94	17276	1	1400	0	
9309	West Denton	102	94	17229	1	1400	0	
9310	Chapel House	102	94	17230	1	1400	0	
9311	Mittelweier	102	94	3291	1	1400	0	
9312	Monheim am Rhein	102	94	3107	1	1400	0	
9313	Mont Ardou	102	94	4135	1	1400	0	
9314	Mont-Saint-Jean	102	94	1040	1	1400	0	
9315	Neuvicq	102	94	102	1	1400	0	
9316	Niederried bei Interlaken	102	94	3607	1	1400	0	
9317	Noord Beveland	102	94	6865	1	1400	0	
9318	Over Burrow	102	94	1897	1	1400	0	
9319	Neustadt (Wied)	102	94	3183	1	1400	0	
9320	Baden-Baden	301	94	3401	1	1902	0	
9321	Percha	102	94	6461	1	1400	0	
9322	Perthes	102	94	4489	1	1400	0	
9323	Pischelsdorf in der Steiermark	102	94	5980	1	1400	0	
9324	Pischelsdorf am Kulm	102	94	5980	1	1400	0	
9325	Ploumanach	102	94	3780	1	1400	0	
9326	El Puig de Santa María	102	94	10535	1	1400	0	
9327	Hohenstein	301	94	5969	1	1902	0	
9328	Liebenfels	301	94	5969	1	1400	0	
9329	Militärdiplom	103	95	6105	1	1902	0	
9330	Buch	102	94	6593	1	1400	0	
9331	Regensburg-Kumpfmuhl	102	94	6554	1	1400	0	
9332	Riegel/Kaiserstuhl	102	94	3201	1	1400	0	
9333	gold	103	95	2111	1	1901	0	
9334	Statue-base	103	95	6043	1	1400	0	
9335	Tombstone-base	103	95	6371	1	1400	0	
9336	Statuenbasis	103	95	6043	1	1902	0	
9337	Cornisa	103	95	6120	1	1904	0	
9338	Gesims	103	95	6120	1	1902	0	
9339	Meilen-/Leugenstein	103	95	6247	1	1902	0	
9340	Miliario	103	95	6247	1	1903	0	
9341	Instrumento doméstico	103	95	6212	1	1904	0	
9342	Quarry-Inscription	103	95	6304	1	1901	0	
9343	Sarkophag	103	95	6314	1	1902	0	
9344	Sarcophage	103	95	6314	1	1907	0	
9345	Sarcófago	103	95	6314	1	1904	0	
9346	Cupa	103	95	6134	1	1050	0	
9347	Cipo	103	95	6093	1	1904	0	
9348	Cippe	103	95	6093	1	1907	0	
9349	Columna	103	95	6104	1	1050	0	
9350	Colonna	103	95	6104	1	1903	0	
9351	Colonne	103	95	6104	1	1907	0	
9352	Arquitrabe	103	95	6029	1	1904	0	
9353	Arc	103	95	6023	1	1907	0	
9354	Urne	103	95	6382	1	1902	0	
9355	Urna	103	95	6382	1	1050	0	
9356	Milliaire	103	95	6247	1	1907	0	
9357	Poids	103	95	6300	1	1907	0	
9358	Gewicht	103	95	6300	1	1902	0	
9359	Peso	103	95	6300	1	1903	0	
9360	Pesa	103	95	6300	1	1904	0	
9361	Borne	103	95	6093	1	1907	0	
9362	Cachet d’oculiste	103	95	6398	1	1907	0	
9363	Oculist's stamp	103	95	6398	1	1901	0	
9364	Vaso	103	95	6397	1	1903	0	
9365	Tazza	103	95	6359	1	1903	0	
9366	Taza	103	95	6359	1	1904	0	
9367	Tasse	103	95	6359	1	1907	0	
9368	Lámpara	103	95	6226	1	1904	0	
9369	Lanterna	103	95	6226	1	1903	0	
9370	Lampe	103	95	6226	1	1902	0	
9371	Herma	103	95	6200	1	1904	0	
9372	Dintel	103	95	6143	1	1904	0	
9373	Linteau	103	95	6143	1	1907	0	
9374	Escala	103	95	6156	1	1904	0	
9375	Libra	103	95	6156	1	1050	0	
9376	Término	103	95	6065	1	1904	0	
9377	Tésera	103	95	6364	1	1904	0	
9378	Tubo	103	95	6376	1	1904	0	
9379	Botella	103	95	6064	1	1904	0	
9380	Ampulla	103	95	6064	1	1050	0	
9381	Capitel	103	95	6082	1	1904	0	
9382	Casco	103	95	6084	1	1904	0	
9383	Cazo	103	95	6086	1	1904	0	
9384	Arquitrave	103	95	6029	1	1904	0	
9385	Cazuela	103	95	6087	1	1904	0	
9386	Capsa	103	95	6087	1	1050	0	
9387	Casket	103	95	6087	1	1901	0	
9388	Büste	103	95	6075	1	1902	0	
9389	Fels	103	95	6164	1	1902	0	
9390	Inscripción rupestre	103	95	6164	1	1904	0	
9391	Clé	103	95	6098	1	1907	0	
9392	Clavis	103	95	6098	1	1050	0	
9393	Coupe à boire	103	95	6359	1	1907	0	
9394	Fuste de columna	103	95	6106	1	1904	0	
9395	Coupe	103	95	6359	1	1907	0	
9396	Indeterminado	103	95	6204	1	1904	0	
9397	Pflaster	103	95	6277	1	1902	0	
9398	Piédestal	103	95	6268	1	1907	0	
9399	Situla	103	95	6086	1	1050	0	
9400	Estela	103	95	6159	1	1904	0	
9401	Stelae	103	95	6159	1	1050	0	
9402	Lingot	103	95	6040	1	1907	0	
9403	Mensa	103	95	6349	1	1050	0	
9404	Timbre	103	95	6321	1	1907	0	
9405	Sello	103	95	6321	1	1904	0	
9406	Signaculum	103	95	6321	1	1050	0	
9407	Sigillo	103	95	6321	1	1903	0	
9408	Siegel	103	95	6321	1	1902	0	
9409	Mango	103	95	6238	1	1904	0	
9410	Mojón	103	95	6065	1	1904	0	
9411	Pavimento	103	95	6277	1	1903	0	
9412	Molino	103	95	6253	1	1904	0	
9413	Friso	103	95	6177	1	1904	0	
9414	Sillar	103	95	6119	1	1904	0	
9415	Skillet	103	95	6266	1	1901	0	
9416	Mortero	103	95	6256	1	1904	0	
9417	Zell	102	94	3520	1	1400	0	
9418	Wood Eaton	102	94	1862	1	1400	0	
9419	Wieselburg an der Erlauf	102	94	6418	1	1400	0	
9420	Weingarten (Pfalz)	102	94	2998	1	1400	0	
9421	Weiler zum Turm	102	94	1112	1	1902	0	
9422	Volone	102	94	5373	1	1400	0	
9423	Vilshofen an der Donau	102	94	6720	1	1400	0	
9424	Denton	102	94	17228	1	1400	0	
9425	Tomen y Mur	102	94	1887	1	1400	0	
9426	Thun-Allmendingen	102	94	3270	1	1400	0	
9427	Thun	301	94	3270	1	1400	0	
9428	Saint-Cyr-sur-Mer	301	94	9293	1	1907	0	
9429	Les Baumelles	102	94	9293	1	1907	0	
9430	Taben	102	94	1169	1	1400	0	
9431	Sveti-Ahac	102	94	6090	1	1400	0	
9432	Stoke sub Hamdon	102	94	2710	1	1400	0	
9433	Steppach	102	94	6753	1	1400	0	
9434	Staines-upon-Thames	102	94	2671	1	1400	0	
9435	Rognac-le-Bas	102	94	5358	1	1400	0	
9436	Romponcelle	102	94	1101	1	1400	0	
9437	Rottenburg am Neckar	102	94	3417	1	1400	0	
9438	Russelsheim am Main	102	94	3248	1	1400	0	
9439	Saint-Barthelemy Beaurepaire	102	94	16643	1	1400	0	
9440	Hirson	301	94	1470	1	1400	0	
9441	Saint-Fréjoux-le-Majeur	102	94	810	1	1400	0	
9442	Saint Blaise	102	94	3581	1	1400	0	
9443	Saint-Marcel	102	94	5777	1	1400	0	
9444	Saint-Waast-la-Vallee	102	94	1712	1	1400	0	
9445	Salins-les-Bains	102	94	3304	1	1400	0	
9446	Sankt Thomas am Zeiselberg	102	94	6128	1	1400	0	
9447	Schönberg	102	94	6270	1	1400	0	
9448	Laudun	102	94	4612	1	1400	0	
9449	Neumagen	102	94	1153	1	1400	0	
9450	Monterberg	102	94	3040	1	1400	0	
9451	Burg Monterberg	102	94	3040	1	1400	0	
9452	Monterburg	102	94	3040	1	1400	0	
9453	Larsigny	102	94	13411	1	1400	0	
9454	Feldberg am Taunus	102	94	3505	1	1400	0	
9455	Römerkastell Feldberg	102	94	3505	1	1400	0	
9456	Lucerna	103	95	6226	1	1050	0	
9457	Thenis	102	94	68	1	1400	0	
9458	Thaenae	102	94	68	1	1400	0	
9459	Thyna	102	94	68	1	1400	0	
9460	Henchir-Tina	104	94	68	1	1400	0	
9461	Saint-Just	102	94	5010	1	1400	0	
9462	Saint-André	102	94	4798	1	1400	0	
9463	Sorède	102	94	4798	1	1400	0	
9464	Halton Chesters	102	94	9214	1	1400	0	
9465	Eyzin-Pinet	301	94	5162	1	1400	0	
9466	Feistritz an der Drau	301	94	5929	1	1400	0	
9467	Inscripción de propriedad	103	95	3294	1	1904	0	
9468	Ödenburg	102	94	3219	1	1902	0	
9469	Rohitsch	102	94	6311	1	1902	0	
9470	Mühltal	102	94	6539	1	1902	0	
9471	Pons Aeni	101	94	6539	-1	1050	0	This name has been abandoned in preference to Ad Enum. See Seidl, B. 2008. “Neues zu den Inschriften aus dem Mithraeum von Mühltal am Inn: Pons Aeni, Ad Enum und die statio Enensis des publicum portorium Illyrici.” Bayern Vorgeschichtsblätter 73:53–85.
9472	Pfaffenhofen/Inn	301	94	6539	1	1902	0	
9473	Hermühlheim	102	94	2886	1	1902	0	
9474	Monterrubio de La Serena	301	94	7818	2	1904	0	
9475	Moroeca	101	94	17999	1	1050	0	
9476	Monte Bernorio	102	94	17999	1	1904	0	
9477	Mirobriga	101	94	18156	1	1400	0	
9478	Matusarum	101	94	18177	1	1400	0	Itin. Ant. 419.2
9479	Arronches	301	94	18177	-2	1400	0	According to Alarcão Rom.Port I 57.
9480	Monumental: Block	103	95	6054	1	1901	0	
9481	conventus Tarraconensis	101	94	3614	1	1400	0	
9482	conventus Caesaraugustanus	101	94	3693	1	1400	0	
9483	conventus Cluniensis	101	94	4773	1	1400	0	
9484	conventus Carthaginensis	101	94	12738	1	1400	0	
9485	conventus Asturum	101	94	7511	1	1400	0	
9486	conventus Bracarum	101	94	9849	1	1400	0	
9487	conventus Lucensis	101	94	9634	1	1400	0	
9488	conventus Gaditanus	101	94	14870	1	1400	0	
9489	conventus Hispalensis	101	94	14872	1	1400	0	
9490	conventus Cordubensis	101	94	16344	1	1400	0	
9491	conventus Astigitanus	101	94	14861	1	1400	0	
9492	conventus Scallabitanus	101	94	16166	1	1400	0	
9493	conventus Emeritensis	101	94	16244	1	1400	0	
9494	conventus Pacensis	101	94	14862	1	1400	0	
9495	conventus Bracaraugustanus	101	94	9849	1	1400	0	
9496	Bracaraugustanus	101	94	9849	1	1400	0	
9497	Arjona	301	94	8383	1	1400	0	
9498	Santa Criz de Eslava	301	94	10991	1	1400	0	
9499	Jarandilla	102	94	13525	1	1400	0	
